关注公众号,#genre#
中国蓝直播,http://125.113.165.186:8888/rtp/233.50.201.108:5140
中国蓝直播,http://125.113.165.186:8888/rtp/233.50.201.193:5140
中国蓝直播,http://125.113.64.198:8888/rtp/233.50.201.108:5140
中国蓝直播,http://125.113.64.198:8888/rtp/233.50.201.193:5140
中国蓝直播,http://125.113.77.54:8888/rtp/233.50.201.108:5140
中国蓝直播,http://125.113.77.54:8888/rtp/233.50.201.193:5140
中国蓝直播,http://183.142.151.223:8889/rtp/233.50.201.108:5140
中国蓝直播,http://183.142.151.223:8889/rtp/233.50.201.193:5140
中国蓝直播,http://218.71.45.167:9999/rtp/233.50.201.108:5140
中国蓝直播,http://218.71.45.167:9999/rtp/233.50.201.193:5140
丽水新闻,http://125.113.165.186:8888/rtp/233.50.201.162:5140
丽水新闻,http://125.113.64.198:8888/rtp/233.50.201.162:5140
丽水新闻,http://125.113.77.54:8888/rtp/233.50.201.162:5140
丽水新闻,http://183.142.151.223:8889/rtp/233.50.201.162:5140
丽水新闻,http://218.71.45.167:9999/rtp/233.50.201.162:5140
之江记录,http://125.113.165.186:8888/rtp/233.50.202.25:5140
之江记录,http://125.113.64.198:8888/rtp/233.50.202.25:5140
之江记录,http://125.113.77.54:8888/rtp/233.50.202.25:5140
之江记录,http://183.142.151.223:8889/rtp/233.50.202.25:5140
之江记录,http://218.71.45.167:9999/rtp/233.50.202.25:5140
乐游,http://125.113.165.186:8888/rtp/233.50.201.185:5140
乐游,http://125.113.64.198:8888/rtp/233.50.201.185:5140
乐游,http://125.113.77.54:8888/rtp/233.50.201.185:5140
乐游,http://183.142.151.223:8889/rtp/233.50.201.185:5140
乐游,http://218.71.45.167:9999/rtp/233.50.201.185:5140
交通之声广播,http://125.113.165.186:8888/rtp/233.50.201.83:5140
交通之声广播,http://125.113.64.198:8888/rtp/233.50.201.83:5140
交通之声广播,http://125.113.77.54:8888/rtp/233.50.201.83:5140
交通之声广播,http://183.142.151.223:8889/rtp/233.50.201.83:5140
交通之声广播,http://218.71.45.167:9999/rtp/233.50.201.83:5140
优优宝贝,http://125.113.165.186:8888/rtp/233.50.202.24:5140
优优宝贝,http://125.113.64.198:8888/rtp/233.50.202.24:5140
优优宝贝,http://125.113.77.54:8888/rtp/233.50.202.24:5140
优优宝贝,http://183.142.151.223:8889/rtp/233.50.202.24:5140
优优宝贝,http://218.71.45.167:9999/rtp/233.50.202.24:5140
动漫秀场,http://125.113.165.186:8888/rtp/233.50.201.184:5140
动漫秀场,http://125.113.64.198:8888/rtp/233.50.201.184:5140
动漫秀场,http://125.113.77.54:8888/rtp/233.50.201.184:5140
动漫秀场,http://183.142.151.223:8889/rtp/233.50.201.184:5140
动漫秀场,http://218.71.45.167:9999/rtp/233.50.201.184:5140
哈哈炫动,http://125.113.165.186:8888/rtp/233.50.201.74:5140
哈哈炫动,http://125.113.64.198:8888/rtp/233.50.201.74:5140
哈哈炫动,http://125.113.77.54:8888/rtp/233.50.201.74:5140
哈哈炫动,http://183.142.151.223:8889/rtp/233.50.201.74:5140
哈哈炫动,http://218.71.45.167:9999/rtp/233.50.201.74:5140
嘉兴新闻,http://125.113.165.186:8888/rtp/233.50.201.163:5140
嘉兴新闻,http://125.113.64.198:8888/rtp/233.50.201.163:5140
嘉兴新闻,http://125.113.77.54:8888/rtp/233.50.201.163:5140
嘉兴新闻,http://183.142.151.223:8889/rtp/233.50.201.163:5140
嘉兴新闻,http://218.71.45.167:9999/rtp/233.50.201.163:5140
城市之声广播,http://125.113.165.186:8888/rtp/233.50.201.85:5140
城市之声广播,http://125.113.64.198:8888/rtp/233.50.201.85:5140
城市之声广播,http://125.113.77.54:8888/rtp/233.50.201.85:5140
城市之声广播,http://183.142.151.223:8889/rtp/233.50.201.85:5140
城市之声广播,http://218.71.45.167:9999/rtp/233.50.201.85:5140
家有购物,http://125.113.165.186:8888/rtp/233.50.201.90:5140
家有购物,http://125.113.64.198:8888/rtp/233.50.201.90:5140
家有购物,http://125.113.77.54:8888/rtp/233.50.201.90:5140
家有购物,http://183.142.151.223:8889/rtp/233.50.201.90:5140
家有购物,http://218.71.45.167:9999/rtp/233.50.201.90:5140
快乐垂钓,http://125.113.165.186:8888/rtp/233.50.201.109:5140
快乐垂钓,http://125.113.64.198:8888/rtp/233.50.201.109:5140
快乐垂钓,http://125.113.77.54:8888/rtp/233.50.201.109:5140
快乐垂钓,http://183.142.151.223:8889/rtp/233.50.201.109:5140
快乐垂钓,http://218.71.45.167:9999/rtp/233.50.201.109:5140
新视觉HD,http://125.113.165.186:8888/rtp/233.50.201.244:5140
新视觉HD,http://125.113.64.198:8888/rtp/233.50.201.244:5140
新视觉HD,http://125.113.77.54:8888/rtp/233.50.201.244:5140
新视觉HD,http://183.142.151.223:8889/rtp/233.50.201.244:5140
新视觉HD,http://218.71.45.167:9999/rtp/233.50.201.244:5140
旅游之声广播,http://125.113.165.186:8888/rtp/233.50.201.84:5140
旅游之声广播,http://125.113.64.198:8888/rtp/233.50.201.84:5140
旅游之声广播,http://125.113.77.54:8888/rtp/233.50.201.84:5140
旅游之声广播,http://183.142.151.223:8889/rtp/233.50.201.84:5140
旅游之声广播,http://218.71.45.167:9999/rtp/233.50.201.84:5140
未知频道,http://125.113.165.186:8888/rtp/233.50.201.224:5140
未知频道,http://125.113.64.198:8888/rtp/233.50.201.224:5140
未知频道,http://125.113.77.54:8888/rtp/233.50.201.224:5140
未知频道,http://183.142.151.223:8889/rtp/233.50.201.224:5140
未知频道,http://218.71.45.167:9999/rtp/233.50.201.224:5140
杭州导视,http://125.113.165.186:8888//rtp/233.50.201.182:5140
杭州导视,http://125.113.165.186:8888/rtp/233.50.201.182:5140
杭州导视,http://125.113.64.198:8888//rtp/233.50.201.182:5140
杭州导视,http://125.113.64.198:8888/rtp/233.50.201.182:5140
杭州导视,http://125.113.77.54:8888//rtp/233.50.201.182:5140
杭州导视,http://125.113.77.54:8888/rtp/233.50.201.182:5140
杭州导视,http://183.142.151.223:8889//rtp/233.50.201.182:5140
杭州导视,http://183.142.151.223:8889/rtp/233.50.201.182:5140
杭州导视,http://218.71.45.167:9999//rtp/233.50.201.182:5140
杭州导视,http://218.71.45.167:9999/rtp/233.50.201.182:5140
极速汽车,http://125.113.165.186:8888/rtp/233.50.201.208:5140
极速汽车,http://125.113.64.198:8888/rtp/233.50.201.208:5140
极速汽车,http://125.113.77.54:8888/rtp/233.50.201.208:5140
极速汽车,http://183.142.151.223:8889/rtp/233.50.201.208:5140
极速汽车,http://218.71.45.167:9999/rtp/233.50.201.208:5140
桐乡新闻,http://125.113.165.186:8888/rtp/233.50.201.169:5140
桐乡新闻,http://125.113.64.198:8888/rtp/233.50.201.169:5140
桐乡新闻,http://125.113.77.54:8888/rtp/233.50.201.169:5140
桐乡新闻,http://183.142.151.223:8889/rtp/233.50.201.169:5140
桐乡新闻,http://218.71.45.167:9999/rtp/233.50.201.169:5140
欢笑剧场,http://125.113.165.186:8888/rtp/233.50.201.189:5140
欢笑剧场,http://125.113.64.198:8888/rtp/233.50.201.189:5140
欢笑剧场,http://125.113.77.54:8888/rtp/233.50.201.189:5140
欢笑剧场,http://183.142.151.223:8889/rtp/233.50.201.189:5140
欢笑剧场,http://218.71.45.167:9999/rtp/233.50.201.189:5140
民生资讯广播,http://125.113.165.186:8888/rtp/233.50.201.86:5140
民生资讯广播,http://125.113.64.198:8888/rtp/233.50.201.86:5140
民生资讯广播,http://125.113.77.54:8888/rtp/233.50.201.86:5140
民生资讯广播,http://183.142.151.223:8889/rtp/233.50.201.86:5140
民生资讯广播,http://218.71.45.167:9999/rtp/233.50.201.86:5140
法制天地,http://125.113.165.186:8888/rtp/233.50.201.191:5140
法制天地,http://125.113.64.198:8888/rtp/233.50.201.191:5140
法制天地,http://125.113.77.54:8888/rtp/233.50.201.191:5140
法制天地,http://183.142.151.223:8889/rtp/233.50.201.191:5140
法制天地,http://218.71.45.167:9999/rtp/233.50.201.191:5140
浙江news,http://125.113.165.186:8888/rtp/233.50.201.137:5140
浙江news,http://125.113.64.198:8888/rtp/233.50.201.137:5140
浙江news,http://125.113.77.54:8888/rtp/233.50.201.137:5140
浙江news,http://183.142.151.223:8889/rtp/233.50.201.137:5140
浙江news,http://218.71.45.167:9999/rtp/233.50.201.137:5140
浙江之声广播,http://125.113.165.186:8888/rtp/233.50.201.79:5140
浙江之声广播,http://125.113.64.198:8888/rtp/233.50.201.79:5140
浙江之声广播,http://125.113.77.54:8888/rtp/233.50.201.79:5140
浙江之声广播,http://183.142.151.223:8889/rtp/233.50.201.79:5140
浙江之声广播,http://218.71.45.167:9999/rtp/233.50.201.79:5140
浙江少儿,http://125.113.165.186:8888/rtp/233.50.201.138:5140
浙江少儿,http://125.113.64.198:8888/rtp/233.50.201.138:5140
浙江少儿,http://125.113.77.54:8888/rtp/233.50.201.138:5140
浙江少儿,http://183.142.151.223:8889/rtp/233.50.201.138:5140
浙江少儿,http://218.71.45.167:9999/rtp/233.50.201.138:5140
浙江教育,http://125.113.165.186:8888/rtp/233.50.201.134:5140
浙江教育,http://125.113.64.198:8888/rtp/233.50.201.134:5140
浙江教育,http://125.113.77.54:8888/rtp/233.50.201.134:5140
浙江教育,http://183.142.151.223:8889/rtp/233.50.201.134:5140
浙江教育,http://218.71.45.167:9999/rtp/233.50.201.134:5140
浙江新闻广播,http://125.113.165.186:8888/rtp/233.50.201.80:5140
浙江新闻广播,http://125.113.64.198:8888/rtp/233.50.201.80:5140
浙江新闻广播,http://125.113.77.54:8888/rtp/233.50.201.80:5140
浙江新闻广播,http://183.142.151.223:8889/rtp/233.50.201.80:5140
浙江新闻广播,http://218.71.45.167:9999/rtp/233.50.201.80:5140
浙江民生,http://125.113.165.186:8888/rtp/233.50.201.136:5140
浙江民生,http://125.113.64.198:8888/rtp/233.50.201.136:5140
浙江民生,http://125.113.77.54:8888/rtp/233.50.201.136:5140
浙江民生,http://183.142.151.223:8889/rtp/233.50.201.136:5140
浙江民生,http://218.71.45.167:9999/rtp/233.50.201.136:5140
浙江经济生活,http://125.113.165.186:8888/rtp/233.50.201.133:5140
浙江经济生活,http://125.113.64.198:8888/rtp/233.50.201.133:5140
浙江经济生活,http://125.113.77.54:8888/rtp/233.50.201.133:5140
浙江经济生活,http://183.142.151.223:8889/rtp/233.50.201.133:5140
浙江经济生活,http://218.71.45.167:9999/rtp/233.50.201.133:5140
温州新闻,http://125.113.165.186:8888/rtp/233.50.201.87:5140
温州新闻,http://125.113.64.198:8888/rtp/233.50.201.87:5140
温州新闻,http://125.113.77.54:8888/rtp/233.50.201.87:5140
温州新闻,http://183.142.151.223:8889/rtp/233.50.201.87:5140
温州新闻,http://218.71.45.167:9999/rtp/233.50.201.87:5140
游戏频道,http://125.113.165.186:8888/rtp/233.50.201.207:5140
游戏频道,http://125.113.165.186:8888/rtp/233.50.201.215:5140
游戏频道,http://125.113.64.198:8888/rtp/233.50.201.207:5140
游戏频道,http://125.113.64.198:8888/rtp/233.50.201.215:5140
游戏频道,http://125.113.77.54:8888/rtp/233.50.201.207:5140
游戏频道,http://125.113.77.54:8888/rtp/233.50.201.215:5140
游戏频道,http://183.142.151.223:8889/rtp/233.50.201.207:5140
游戏频道,http://183.142.151.223:8889/rtp/233.50.201.215:5140
游戏频道,http://218.71.45.167:9999/rtp/233.50.201.207:5140
游戏频道,http://218.71.45.167:9999/rtp/233.50.201.215:5140
游戏风云,http://125.113.165.186:8888/rtp/233.50.201.183:5140
游戏风云,http://125.113.64.198:8888/rtp/233.50.201.183:5140
游戏风云,http://125.113.77.54:8888/rtp/233.50.201.183:5140
游戏风云,http://183.142.151.223:8889/rtp/233.50.201.183:5140
游戏风云,http://218.71.45.167:9999/rtp/233.50.201.183:5140
湖州公共,http://125.113.165.186:8888/rtp/233.50.201.158:5140
湖州公共,http://125.113.64.198:8888/rtp/233.50.201.158:5140
湖州公共,http://125.113.77.54:8888/rtp/233.50.201.158:5140
湖州公共,http://183.142.151.223:8889/rtp/233.50.201.158:5140
湖州公共,http://218.71.45.167:9999/rtp/233.50.201.158:5140
生活时尚,http://125.113.165.186:8888/rtp/233.50.201.187:5140
生活时尚,http://125.113.64.198:8888/rtp/233.50.201.187:5140
生活时尚,http://125.113.77.54:8888/rtp/233.50.201.187:5140
生活时尚,http://183.142.151.223:8889/rtp/233.50.201.187:5140
生活时尚,http://218.71.45.167:9999/rtp/233.50.201.187:5140
电视购物,http://125.113.165.186:8888/rtp/233.50.201.248:5140
电视购物,http://125.113.64.198:8888/rtp/233.50.201.248:5140
电视购物,http://125.113.77.54:8888/rtp/233.50.201.248:5140
电视购物,http://183.142.151.223:8889/rtp/233.50.201.248:5140
电视购物,http://218.71.45.167:9999/rtp/233.50.201.248:5140
绍兴新闻,http://125.113.165.186:8888/rtp/233.50.201.156:5140
绍兴新闻,http://125.113.64.198:8888/rtp/233.50.201.156:5140
绍兴新闻,http://125.113.77.54:8888/rtp/233.50.201.156:5140
绍兴新闻,http://183.142.151.223:8889/rtp/233.50.201.156:5140
绍兴新闻,http://218.71.45.167:9999/rtp/233.50.201.156:5140
经济频道广播,http://125.113.165.186:8888/rtp/233.50.201.81:5140
经济频道广播,http://125.113.64.198:8888/rtp/233.50.201.81:5140
经济频道广播,http://125.113.77.54:8888/rtp/233.50.201.81:5140
经济频道广播,http://183.142.151.223:8889/rtp/233.50.201.81:5140
经济频道广播,http://218.71.45.167:9999/rtp/233.50.201.81:5140
茶频道,http://125.113.165.186:8888/rtp/233.50.201.188:5140
茶频道,http://125.113.64.198:8888/rtp/233.50.201.188:5140
茶频道,http://125.113.77.54:8888/rtp/233.50.201.188:5140
茶频道,http://183.142.151.223:8889/rtp/233.50.201.188:5140
茶频道,http://218.71.45.167:9999/rtp/233.50.201.188:5140
衢州新闻,http://125.113.165.186:8888/rtp/233.50.201.155:5140
衢州新闻,http://125.113.64.198:8888/rtp/233.50.201.155:5140
衢州新闻,http://125.113.77.54:8888/rtp/233.50.201.155:5140
衢州新闻,http://183.142.151.223:8889/rtp/233.50.201.155:5140
衢州新闻,http://218.71.45.167:9999/rtp/233.50.201.155:5140
都市剧场,http://125.113.165.186:8888/rtp/233.50.201.190:5140
都市剧场,http://125.113.64.198:8888/rtp/233.50.201.190:5140
都市剧场,http://125.113.77.54:8888/rtp/233.50.201.190:5140
都市剧场,http://183.142.151.223:8889/rtp/233.50.201.190:5140
都市剧场,http://218.71.45.167:9999/rtp/233.50.201.190:5140
金华新闻,http://125.113.165.186:8888/rtp/233.50.201.161:5140
金华新闻,http://125.113.64.198:8888/rtp/233.50.201.161:5140
金华新闻,http://125.113.77.54:8888/rtp/233.50.201.161:5140
金华新闻,http://183.142.151.223:8889/rtp/233.50.201.161:5140
金华新闻,http://218.71.45.167:9999/rtp/233.50.201.161:5140
金色学堂,http://125.113.165.186:8888/rtp/233.50.201.186:5140
金色学堂,http://125.113.64.198:8888/rtp/233.50.201.186:5140
金色学堂,http://125.113.77.54:8888/rtp/233.50.201.186:5140
金色学堂,http://183.142.151.223:8889/rtp/233.50.201.186:5140
金色学堂,http://218.71.45.167:9999/rtp/233.50.201.186:5140
金鹰卡通,http://125.113.165.186:8888/rtp/233.50.201.73:5140
金鹰卡通,http://125.113.64.198:8888/rtp/233.50.201.73:5140
金鹰卡通,http://125.113.77.54:8888/rtp/233.50.201.73:5140
金鹰卡通,http://183.142.151.223:8889/rtp/233.50.201.73:5140
金鹰卡通,http://218.71.45.167:9999/rtp/233.50.201.73:5140
钱江频道,http://125.113.165.186:8888/rtp/233.50.201.132:5140
钱江频道,http://125.113.64.198:8888/rtp/233.50.201.132:5140
钱江频道,http://125.113.77.54:8888/rtp/233.50.201.132:5140
钱江频道,http://183.142.151.223:8889/rtp/233.50.201.132:5140
钱江频道,http://218.71.45.167:9999/rtp/233.50.201.132:5140
音乐调频广播,http://125.113.165.186:8888/rtp/233.50.201.82:5140
音乐调频广播,http://125.113.64.198:8888/rtp/233.50.201.82:5140
音乐调频广播,http://125.113.77.54:8888/rtp/233.50.201.82:5140
音乐调频广播,http://183.142.151.223:8889/rtp/233.50.201.82:5140
音乐调频广播,http://218.71.45.167:9999/rtp/233.50.201.82:5140


CGTN,http://live.cgtn.com/1000/prog_index.m3u8
CGTN,http://live.cgtn.com/500/prog_index.m3u8
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8






移动专区,#genre#

CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7军事农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16奥运,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u88



湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
